AAN,ACIW,ACLS,ACXM,ADBE,ADI,ADP,ADSK,AGYS,AMD,ARRS,ASGN,ATU,ATVI,AVID,AZPN,BBOX,BBSI,BCOR,BHE,BLKB,CA,CACI,CALD,CAMP,CCMP,CCRN,CDNS,CERN,CEVA,CHKP,CMTL,CPSI,CRAY,CREE,CRM,CRUS,CSGS,CTG,CTSH,CTXS,CVG,CW,DDD,DIOD,DMRC,DOV,DOX,DSPG,EA,EFII,EPAY,ETN,FISV,FNSR,FORM,GHM,HHS,HSII,HSTM,IDTI,INTC,IPG,ITW,IVAC,JBL,JCOM,JKHY,JNPR,KAI,KELYA,KFRC,KFY,LECO,LPSN,LRCX,MAN,MCHP,MDCA,MDRX,MGRC,MIND,MOSY,MPWR,MRVL,MSCC,MSFT,MU,MXIM,NATI,NSP,NTAP,NTCT,NUAN,NVDA,NVEC,OCLR,OMC,OMCL,ORCL,PDFS,PEGA,PLAB,PLUS,PLXS,PNR,POWI,PRFT,PRGS,QCOM,QSII,RCII,RHI,RHT,RMBS,RSYS,SANM,SCSC,SGMS,SIGM,SLAB,SMTC,SNPS,SNX,SONS,SPA,SPRT,STX,SXI,SYNA,SYNT,TBI,TECD,TNC,TTEC,TTWO,TWIN,TXN,TZOO,UIS,UTEK,VDSI,VECO,VRNT,VRSN,VSAT,XLNX,YHOO,ZBRA
13.54621824,10.92666667,27.08,22.84983319,40.46,29.09288677,34.55259913,43.98,19.04527113,37.13,11.23,10.79,27.78322111,6.659308392,54.21,8.56,43.15107802,21.84252997,8.59733503,24.14666667,14.33452024,23.26123671,60.4,4.75,10.89,20.73626625,19.29,17.24,11.6875,6.26,21.89,24.87904237,26.28341926,8.56,28.63,10.325,8.34,21.14170944,3.792842026,13,25.89806928,15.03224211,27.30073083,12.89333333,23.14,7.301517439,23.81716924,30.47671229,27.48,56.45,28.2,12.55,23.50432984,22.32,19.92,29.92,8.186728603,18.49742824,27.17052831,2.89,14.38,15.94958206,8.77174744,34.2169242,15.81,32.38158938,21.65245361,18.13473045,21.42418375,17.83503208,23.27111456,11.08901694,19.13403043,18.30212262,6.1,42.11317504,42.54812054,23.71350342,3.756707688,8.973195876,21.64350862,23.27,58,15.79103249,29.49808247,29.84,20.82006933,14.33,27.43487826,18.42109067,36.6077403,30.04452041,6.3,8.17,13.96651792,14.76349885,31.7,33.463528,11.66,11.45091659,19.69,3.772189272,17.93,6.715294118,23.4,29.34079755,25.97930052,10.51,18.76720633,39.03852297,17.04587043,17.08306268,31.21582036,29.24,33.92,18.92,28.2,29.6,31.01,16.76,42.08,18.46,21.06,17.80471432,24.5,8.485714286,13.71,17.90890568,25.26838406,20.56,11.095,21.64,41.6,22.77991398,11.42863501,18.99882868,10.56958391,25.88697244,22.1,63.4,18.94,9.94,21.32,34.76,19.07485308,26.53,22.81396811,34.33,45
13.44945954,10.83333333,26.4,22.44180045,38.43,28.37908919,34.13076666,42.37,19.42905493,35.7,10.94,10.8,27.36542831,6.407927498,52.84,8.47,42.19501061,21.5176132,8.411071612,23.46666667,14.27559972,23.07826529,59.24,4.69,10.45,20.24730083,18.81,16.82,11.515,6.44,21.23,24.84094277,25.79378307,8.48,26.79,9.9825,8.11,20.71161137,3.746700396,12.49,25.34619566,14.75909987,26.98115706,12.30666667,22.12666667,7.272733533,23.48833259,30.0816438,26.5,54.92,27.89,12.53,23.07051316,21.78,19.2,28.36,8.164461889,18.14049716,26.75534539,2.82,13.98,15.49380851,8.537487122,33.09537159,15.29,31.68928765,21.42809864,17.97073241,20.68706929,17.41038845,22.73885434,10.87021234,18.90892419,18.06864409,5.79,40.35565827,42.06461917,22.95871436,3.773088681,8.667291471,20.85339358,23.13,57.9,15.37547901,28.27919089,29.12,20.35003816,14.01,26.32448338,18.2469889,35.56737824,28.71667802,6.27,7.83,13.57609378,14.51082283,31.15,32.81893393,12,11.24064608,19.36,3.700200927,17.25,6.696470588,22.89,29.12668903,24.9189209,10.44,18.59533335,37.66692087,16.67321597,17.20163625,30.14308361,28.59,34.04,18.71,27.06,29.285,30.7,15.95,39.92,17.8,20.54,17.91291977,23.85,8.857142857,13.38,17.49600008,24.68701744,16.84,10.81,21.22,40.29,22.46060865,11.30219054,18.53885704,10.75020607,25.21789377,21.02,61.8,18.45,9.56,20.79,34.43,18.57243508,25.89,20.97598478,33.74,44.21
13.38495374,10.94666667,25.96,22.9566989,37.79,28.45422577,34.19102844,42.05,18.9109468,35.47,10.66,10.87,27.5096663,6.394215813,53.13,8.73,42.48524536,21.93188208,8.429332731,22.99333333,13.98941435,23.03848889,58.6,4.66,10.56,20.40569808,19,16.73,11.45,6.52,21.48,23.96465184,25.83772478,8.48,25.96,9.975,7.99,20.80718872,3.737472069,12.3675,25.08225611,14.64607549,26.91267697,12.58,22.16,7.301517439,23.4726737,30.11926937,26.55,54.84,27.77,13,23.39409773,21.885,19.44,28.08,9.270375362,18.29446743,26.49186392,2.75,13.73,15.2019454,8.658955435,33.52408795,15.79,31.85412139,21.2345375,17.97073241,20.28500686,17.40095193,22.7563055,11.02775165,18.81105191,18.38427247,5.67,40.77823061,41.50477548,23.10310879,3.70756471,8.825342081,21.66467242,23.95,68.7,15.30160283,28.53746903,29.12,20.30380558,14.18,26.40573179,18.25260508,34.54327182,28.55059398,6.52,7.6,13.65353405,14.31229167,31.5,32.84661588,12.01,11.24979226,18.75,3.743393934,17.26,6.621176471,23.78,29.2614981,24.56861693,10.39,18.54244936,37.63483661,16.02618954,17.30327073,29.95474052,27.92,34.84,18.76,26.88,29.435,30.4,15.54,40.05,17.91,20.82,18.07030951,23.05,8.80952381,13.56,17.89490888,24.70386864,17.47333333,10.67,21.19,40.5,22.70428903,11.29246404,18.3188706,10.66308244,25.24975466,20.38,61.8,18.2,9.25,20.76,34.43,18.28290606,25.38,21.32060665,34.17,43.51
13.53976766,11.12333333,27.24,23.10242488,39.13,28.99520921,34.69572087,42.14,19.13162249,36.77,11,11.11,28.08164453,6.421639184,54.18,8.96,43.41570382,21.69631743,8.655770612,23.24,13.83790445,22.97484666,59.66,4.71,10.52,20.72249258,19.47,16.86,11.5,6.49,21.23,24.31516821,26.31480619,9.52,26.2,9.9925,8.13,21.22772906,3.737472069,12.6725,24.95428541,15.83283145,27.12268259,12.72,22.59333333,7.215165721,23.67623925,30.63662097,26.93,55.54,27.71,13.1,23.55055621,21.875,21.12,28.64,9.092241649,18.31546338,27.02681115,2.9,13.96,15.15210295,8.806452672,33.47815405,15.53,32.71949856,21.12895869,17.78947142,20.4381735,18.31629485,23.04424955,11.08901694,18.92849865,18.89878998,5.62,42.45891604,41.96282941,23.52316531,3.827691991,8.932408622,21.69994541,23.99,69.9,16.16041337,29.5615192,29.92,20.24986758,14.1,26.6088528,18.51656583,34.54327182,28.0249532,6.57,7.79,13.72170875,14.82666785,31.45,33.3172091,11.85,11.15833053,19.08,3.80098461,17.52,6.536470588,23.91,29.41216706,25.13667743,10.7,18.74076433,38.55725907,16.33741744,17.51500923,30.65079108,27.2,34.91,18.86,26.76,29.585,31.54,16.04,41.54,17.86,21.02,18.14900438,23.5,8.685714286,13.56,18.46877769,25.26838406,17.86,10.915,21.2,40.7,22.64126824,11.34109653,17.99889033,11.83181408,24.44526721,20.05,65.5,18.59,9.54,21.15,34.47,18.10407931,25.86,20.9300352,34.87,43.48
13.70748274,10.99333333,26.48,22.84983319,38.96,29.2506736,34.14583211,41.56,18.79581166,38.38,10.83,11.5,27.53950864,6.293663456,54.69,8.95,43.08278749,21.70444034,8.889512941,23.75333333,13.77056672,22.05998953,58.24,4.7,10.48,20.8189083,19.55,16.59,11.185,6.56,20.98,24.06371081,26.214368,9.64,26.39,9.88,8.05,20.18593596,3.7836137,12.4425,25.01827076,16.20016067,27.11811725,12.58,22.53333333,7.387869156,23.72321591,30.19452051,28.48,54.94,27.22,13.06,23.30520087,21.51,20.32,28.63,8.999463673,18.05651338,26.64356538,2.89,13.83,15.10226051,8.85851052,33.2523124,15.7,32.95850749,20.87380991,17.43558092,20.60091306,18.51446187,23.27984013,11.36033464,18.5957329,18.8944663,5.71,42.08436329,41.94586445,23.68068651,3.838612652,8.932408622,21.49536205,24,73.9,16.16041337,29.13105563,29.28,20.34233273,14.11,27.23175724,18.39862592,33.56793238,27.9972879,6.55,7.86,13.60085359,14.72740227,32.4,32.92966174,11.89,11.44186188,19.3,3.767390049,17.49,6.574117647,23.48,29.41216706,24.58755228,10.62,18.35735539,38.16422689,16.18794614,17.20163625,31.06842141,27.31,34.75,18.55,26.88,29.82,31.4,16.13,49.04,17.87,20.69,18.42443643,23.2,8.6,13.59,17.93689928,25.27680966,18.45333333,10.585,21,41.02,22.62866409,10.86449813,17.75890512,11.96143704,23.80804942,20.24,67,18.69,9.78,20.8,35.07,17.99337704,25.43,21.06022568,34.49,43.06
13.70748274,11.08,26.48,23.80190957,38.77,29.87430728,33.82192503,41.09,19.8704063,40.41,11.03,12.4,27.85285324,6.43992143,53.83,8.92,43.7230112,21.28204854,8.513333881,23.81333333,14.03150044,22.2668268,58,4.71,10.67,23.71137984,19.86,17.12,10.9825,6.2,21.55,24.49042639,27.11831172,9.88,27.07,10.045,8.28,20.92188154,3.792842026,12.6075,25.0342671,16.19074197,27.19116268,12.72,24.26666667,7.349490615,23.72321591,30.38264837,30.15,56.89,27.16,12,23.29808912,21.87,21.44,30.18,9.300064315,18.14749581,26.74736111,2.76,14.51,15.30163028,8.962626217,32.99584815,15.85,33.34586679,21.21254191,17.4787383,16.33139297,18.80699414,23.28856571,11.41284774,19.07530707,19.15821057,5.72,43.64980172,43.21823647,24.50767279,4.17169284,8.901818182,22.51122426,23.67,75,16.28046215,29.95120201,30.29,20.41938702,14.35,28.1051776,20.53839286,33.86053422,28.10794911,6.77,8.08,14.06568113,14.98910244,32.15,32.84266131,12.01,11.37783867,19.85,3.829779948,18.35,6.701176471,30.79,29.56340689,25.07040371,10.68,19.11756277,38.10005837,16.37222582,17.47266153,31.41235228,28.32,34.92,18.25,24.66,30.1,32.18,16.09,51.33,19.1,21.65,18.55231559,23.05,8.619047619,13.23,18.33580808,25.93400671,19.14,10.945,22.06,41.42,22.68748349,11.28273754,17.02895013,12.38643036,23.99921476,20.09,64.7,19.58,10.7,21.41,35.8,19.33883542,25.97,21.81073554,35.1685,43.67
14.03001175,11.07,26.32,23.46188229,40.08,29.80668435,33.72399963,41.02,19.97594685,39.85,11.44,12.01,28.28556721,6.394215813,48.4,8.8,44.50835228,20.51037121,8.546203896,24,13.82107002,21.83724171,57.71,4.48,10.65,22.82986471,19.64,17.44,11.2,6.14,22.44,24.85618261,27.21247253,9.12,27.21,10.4,8.26,21.30419093,3.82975533,12.725,25.17023596,16.14364848,27.0313758,13.04,23.49333333,7.195976451,24.43569533,30.40146115,28.68,56.81,27.3,11.91,23.77102042,22.565,21.44,31.16,9.641487267,18.09150662,27.30626119,2.75,14.3,15.42979657,8.85851052,33.56236619,15.83,33.94750996,21.16415163,17.49600125,16.7334554,18.68431932,23.18385878,11.377839,19.09488152,19.33115763,5.71,44.48534248,45.6866382,24.21888393,4.193534164,8.901818182,22.84984499,24.1,83.7,16.18811694,32.00836475,29.99,21.41338737,14.7,28.61298014,20.21827024,34.48637702,29.16845244,6.75,8.19,14.33218224,14.98007829,33.75,33.19066302,12.5,11.35040016,17.98,3.829779948,18.22,6.696470588,28.11,30.55840578,25.16508046,10.74,18.78042732,38.51715375,16.78992643,17.21010579,29.60262082,28.26,32.02,18.46,24.3,28.84,32.03,15.91,52.2,19.06,21.83,18.59166302,22.9,8.638095238,13.11,18.27982088,26.71758781,18.88666667,10.9,22.36,41.63,22.89335139,11.17574607,14.68909438,12.409805,24.10276265,20.79,66.1,19.39,11.01,21.56,36.09,19.20258647,25.23,22.07877478,35.09,45.1
13.90100014,10.92666667,25.88,22.74296747,39.35,30.05463509,33.82945775,40.65,19.71689278,41.4,11.83,12.43,28.23582997,6.398786375,48.4,8.64,43.46692172,21.43638401,8.798207344,24.18666667,14.46919571,22.05998953,57.78,4.28,10.49,22.94694094,19.56,17.45,11.135,6,21.51,24.43708695,26.94254489,8.68,26.9,10.6625,8.15,21.34242187,3.792842026,12.8725,24.82631472,16.11539239,27.00398376,13.06666667,23.38666667,7.234354992,25.06205087,30.24155248,29.43,56.35,27.32,11.91,23.61811782,22.395,21.76,30.28,9.348308862,18.16149311,26.73139253,2.86,14.08,15.41555587,8.789100056,33.88773129,16,33.42004198,21.25653308,17.53052715,17.51843443,18.35404095,23.32346802,11.36908682,19.3689239,19.2446841,5.84,45.00395398,45.59333092,24.6192503,4.144391185,8.79475164,22.39129608,25.35,79.6,15.80950154,31.21540555,30.26,21.57520138,14.93,28.45048333,18.80860751,35.09596417,29.41744018,6.32,8.29,14.17104203,15.20568188,33.35,32.70029698,12.36,11.53332361,17.91,3.781787718,18.32,6.583529412,28.4,30.5424858,25.85622074,10.36,18.69449084,38.95831232,17.56594864,17.20163625,30.29048255,28.66,31.12,18.38,25.92,28.73,32.16,16.16,50.99,19.2,22.27,18.65068418,23.25,8.495238095,13.11,17.95789448,26.23732843,18.68,10.635,22.77,41.32,22.58665023,11.26328455,16.18900191,12.35030593,23.95924636,20.95,66.8,19.45,10.75,21.94,36.01,19.61984888,25.51,22.07111651,35.05,44.85
14.15902335,10.99666667,25.28,22.99555916,39.73,29.88182094,33.09878365,40.59,20.34054146,41.8,11.75,12.43,28.47456871,6.554185473,49.67,8.55,43.21936855,21.68819451,8.622900597,24.35333333,14.46919571,21.71791252,57.1,4.38,10.68,22.87118573,19.76,17.66,11.25,6.01,21.56,24.26944868,26.74794589,9,26.06,10.2625,8.47,21.76296221,3.82975533,13.0925,24.66635135,16.20016067,27.09072521,13.03333333,24.69333333,7.445436968,24.8898031,30.28858444,29.35,54.58,27.65,11.52,23.53988858,21.99,21.6,29.82,9.426242362,19.86216472,26.79526683,2.84,13.89,15.13430208,8.763071132,32.26473365,15.91,33.29641667,21.00578342,17.66863076,17.35569488,18.15587392,23.36709591,11.377839,19.33956222,19.2446841,5.75,44.59098556,45.66119076,24.74395458,4.095248207,8.978294283,22.89922718,25.54,80.2,15.93878484,31.00243936,30.44,21.69078281,14.68,27.78695468,18.58396007,34.98217457,28.77191642,6.36,8.54,13.93243057,15.2508026,33.25,32.34438614,11.58,11.49673892,17.73,3.796185387,18.04,6.654117647,28.31,30.56636577,25.07987138,10.34,19.01179478,38.46902736,18.12083524,17.36255751,29.91379637,28.87,29.24,17.98,25.26,29.405,32.05,16.36,49.23,19.28,22.11,18.32606784,23.4,8.495238095,13.08,18.25182728,26.05196516,18.34666667,10.775,23.29,41.23,22.7715112,11.34109653,15.85902226,12.1229345,23.30544996,20.62,66.9,19.2,10.94,21.75,36.25,20.2244536,25.2,21.5656711,34.375,45.03
14.04291291,10.97,25.52,23.35501657,40.51,30.30258583,33.27956899,39.39,19.70729819,42.1,12.15,12.38,28.6387016,6.490197609,49.4,8.94,45.3619839,21.03023804,8.710553971,24.44666667,14.713295,21.84519699,58.16,4.37,10.76,22.55439123,19.73,17.46,11.8225,5.8,21.35,24.07895066,28.26707354,9.52,26.7,10.025,8.49,21.82986635,3.792842026,13.08,24.9062964,16.0400428,26.9857224,12.86,24.64,7.397463791,24.97592698,31.08812782,29.07,54.76,28.6,11.57,23.51144159,21.99,21.76,30.46,7.552127247,20.99594579,26.49186392,2.85,14.12,15.34435238,8.81512898,32.15372674,15.81,32.83488218,21.14655516,17.62547339,17.50886152,18.43896967,23.54160745,11.53537831,19.45700895,19.51275204,5.83,45.03276574,46.51792126,24.89567704,4.275439128,9.263805061,23.18141113,25.38,83,16.05883363,30.67619329,31.37,21.60602309,15.02,28.118719,18.23014034,35.53486692,28.94713001,6.51,8.56,13.94172712,16.38784469,34.8,32.87034327,11.8,11.50588509,17.82,3.776988495,18.68,6.644705882,28.69,30.26388611,25.08933906,10.3,18.85975331,38.44496416,18.20683242,17.29480119,30.44607033,29.22,27.32,17.76,25.2,29.89,32.02,16.6,48.98,19.76,22.96,18.68019475,23.6,8.495238095,12.87,18.26582408,26.81026945,18.82666667,10.71,23.59,41.55,23.31769136,11.38972902,15.14906603,11.84668884,23.73599881,21.66,66.9,19.78,10.8,22.22,36.69,20.36070255,25.35,21.74181117,35,44.23
13.97840711,10.86,24.8,23.33558644,39.39,30.05463509,33.24190538,37.07,18.85337923,41.02,11.29,12.41,28.30048838,6.375933567,48.42,8.93,43.86812857,20.53473997,8.553508343,23.93333333,14.59545396,21.8054206,57.82,4.4,10.53,22.39599397,19.44,17,12.0875,5.89,21.12,23.39315776,28.24824138,9.56,26.28,9.87,8.33,21.7056158,3.765157048,12.87,24.68234769,15.72922577,26.67527931,12.84666667,23.95333333,7.445436968,24.99158587,31.1069406,28.09,53.58,28.14,11.51,23.70701468,21.77,21.12,36.95,7.42223808,20.47104714,25.73335667,2.85,13.72,15.09521136,8.606897587,32.72024478,16.45,32.29917251,19.30332516,18.94608917,17.27911156,18.21249307,23.38454706,11.20279533,19.31020053,19.28792086,5.13,44.18762106,46.05138485,24.40752651,4.401026739,9.110852858,22.51122426,23.51,80.5,16.50209068,30.77134839,31.01,21.32862765,14.95,27.27238145,18.42670685,34.19377519,28.41226746,6.45,8.54,13.51718464,15.94566165,39,32.79125197,11.42,11.33210781,17.73,3.75299238,18.21,6.592941176,27.77,29.89772652,24.7674381,10.12,18.60855435,37.60275235,17.96317373,17.39643567,30.26591606,28.08,27,17.75,25.32,30.35,31.92,16.05,47.79,19.55,22.81,18.47362072,22.85,8.476190476,13.2,17.99204732,25.99298594,18.58,10.745,25.54,40.65,23.03619851,11.9538659,16.28899575,11.68731635,23.72802568,18.65,65.6,21.67,10.93,21.81,36.87,20.07968909,25.55,21.16744138,34.25,43.49
13.90100014,10.74666667,24.36,23.12185501,39.2,29.88182094,33.14397998,35.56,18.77662247,39.54,11.03,12.29,28.34027817,6.435350869,47.42,8.94,43.04864223,20.40477326,8.524290552,24.10666667,14.72171222,21.70200197,56.96,4.5,10.52,22.38910714,19.13,16.9,11.0275,5.85,20.92,23.14170036,28.38006651,9.36,26.3,9.5575,8.31,21.79163541,3.691330439,12.6575,24.49838981,15.48433962,26.63419125,12.74,23.92,7.426247697,24.97592698,31.01287668,27.64,53.14,27.76,11.71,23.78923141,21.24,20.8,36.54,7.058548415,20.25408904,25.3501109,2.85,14.02,14.83880759,8.554839738,32.41401881,16.75,31.63159584,19.63325893,18.93745769,17.58544484,18.08038172,23.05297513,10.96648636,19.06551984,19.34412866,5.31,44.39890723,44.82142523,24.15685462,4.570296999,8.697881912,22.65231623,23.95,80.7,16.8068299,30.09166907,31.07,21.22075164,14.89,26.90676362,18.43795294,34.33194828,28.71658581,6.42,8.34,13.64113865,15.88249265,36.95,32.98107109,11.75,11.1674767,17.42,3.767390049,18.06,6.588235294,28.23,29.40420707,24.21831295,9.85,18.87297431,36.96106715,17.80551223,17.36255751,29.74183094,28.32,27.18,18.23,24.72,30.295,32.04,16.14,49.4,19.52,22.38,18.67035789,22.5,8.523809524,13.02,17.90780832,25.6222594,19.32666667,10.885,24.37,40.53,22.7421015,11.77878893,15.5890389,11.96356201,23.91938073,18.6,64.6,21.34,11.05,21.72,37.07,19.83273787,25.35,20.93769346,33.54,42.75
13.70748274,10.93333333,24.36,23.42302203,39.52,30.18988095,33.18917632,35.3,19.17959546,41.22,11.03,12.08,28.41488403,6.563326596,48.05,8.58,43.66325699,19.79555431,8.571769463,24.00666667,14.89005655,21.55880694,57.59,4.4,10.61,22.67835429,19.73,16.8,11.25,5.88,21.14,21.7091552,28.99525043,9.52,26.65,9.795,8.28,21.67694259,3.7836137,12.7,24.36242095,15.65387618,26.95833036,12.95333333,24.9,7.320706709,25.06205087,30.66484015,27.83,54.22,28.06,11.38,23.82140317,21.5,21.2,35.64,7.106792962,20.71599984,25.11058229,2.88,14.12,14.74579674,8.589544971,32.49823095,16.97,31.69752933,19.3913075,18.89430031,17.86305937,18.0331991,23.07915186,11.3253259,19.37871113,19.59057822,5.49,44.99435007,44.77901283,24.44710629,4.52115402,8.692783505,22.22198571,24.91,77.5,16.82529895,30.81666035,31.31,20.93565077,16.01,27.20467444,18.31424602,34.10436908,28.430711,6.39,8.08,14.02539607,15.4583579,38.9,32.90593435,11.74,11.20406139,17.46,3.757791603,18.26,6.611764706,28.57,30.1842862,25.37336931,9.92,18.73415383,36.84075118,18.60815261,17.42184429,29.52073252,28.2,29.16,17.62,24.9,29.805,32.18,16.56,48.31,19.54,22.22,18.77856334,22.3,8.476190476,12.75,17.51469296,25.53800336,19.06666667,10.835,24.34,40.68,23.14963593,12.36237881,16.22899945,11.74044051,24.34992958,18.28,66.7,21.21,10.96,21.85,37.81,20.13929801,24.75,21.0142761,32.92,43.35
13.73973564,10.86333333,24.44,23.77276438,39.26,30.34015413,33.40009256,35.66,19.18919006,41.01,10.99,11.84,27.83793207,6.19768166,48.09,7.97,43.02303328,20.04736481,8.436637179,24.91333333,14.99106315,21.43947775,57.08,4.51,10.34,22.33401244,19.26,16.53,11.185,6.02,21.11,21.72439504,28.38634389,9.32,26.32,9.5375,8.08,21.35197961,3.7836137,12.9425,24.05849055,15.46550222,27.05420249,12.88,24.23333333,7.061651557,24.49833089,30.42027394,27.36,53.99,28.17,11.33,23.76778357,21.515,20.24,36.63,6.787636725,20.4360539,24.99081799,2.79,13.98,14.78872483,8.554839738,32.32980667,17.05,31.73049608,18.1463574,18.77345965,18.01622601,17.81615903,22.9482682,11.52662613,19.09488152,19.4824863,5.42,44.51415423,44.31247642,24.25580405,4.526614351,8.59081537,21.87631038,22.11,79.9,16.72371921,30.33182243,31.18,20.7584259,16.36,27.19790374,17.75756492,32.71451037,28.44915453,6.4,8,13.52648119,15.02519901,38,32.47884135,11.54,11.31381547,17.3,3.772189272,18.13,6.602352941,28,29.79424663,25.32603093,10.06,18.78042732,36.68032988,18.06350378,20.15750579,29.47978837,27.04,28.71,17.97,24.24,29.755,31.58,16.25,48.84,19.46,21.98,18.73921591,22.15,8.380952381,12.39,17.09349794,25.6475362,18.53333333,10.705,23.75,40.2,22.69588626,12.29429332,15.50904383,11.50244425,24.4137146,17.31,65.2,21.23,10.61,21.5,37.98,20.15632913,27.53,20.88375264,33.02,44
13.80424144,10.72,25.44,23.66589866,38.8,30.73086438,34.00271037,36.58,19.20837925,40.86,11.19,12.08,28.17117156,6.17025829,47.69,10.11,43.35594961,19.90115226,8.553508343,24.88,15.22674522,21.60653861,57.51,4.6,10.45,23.18798023,19.27,16.63,11,6.07,21.31,22.27302936,27.77115997,9,26.55,9.605,8.29,21.30419093,3.820527004,12.5375,24.53838065,15.55027051,27.04050648,13.11333333,24.88,7.052056922,24.53747811,30.81534243,27.53,54.34,27.5,11.34,23.84642565,21.09,20.16,36.6,6.902681415,20.59002417,25.37406376,2.75,14.72,14.78872483,8.676308051,32.49823095,20.04,31.95302164,18.83261965,18.92019474,18.15024682,17.64630158,23.01807282,10.26631166,18.79147746,19.4824863,5.47,45.53216941,44.51605594,24.20303102,4.477471373,8.682586692,21.66467242,20.61,79.7,16.98228582,30.69884926,30.86,20.73530961,16.35,28.22027951,17.71820363,32.11305105,28.92868647,6.4,8.92,13.91693632,15.11544044,37.5,32.35624983,11.33,11.49673892,17.58,3.824980725,18.2,6.644705882,28.6,30.40716595,25.29762791,10.54,18.64160685,37.67494193,17.79322692,19.90341958,29.88104105,27.36,28.83,17.96,24.54,29.515,31.21,15.77,48.36,19.94,22.11,18.72937905,22.5,8.466666667,12.33,17.47257346,26.14464679,18.64666667,10.75,23.87,41.49,22.64546963,12.35265231,15.07907034,11.53166255,24.49344587,17.36,66.1,21.7,10.49,21.84,37.74,20.35218699,28.21,21.65153767,33,46.18
14.22352915,10.72,30.48,23.54931788,38.12,30.73837804,34.37181379,37.16,14.77567634,40.06,12.92,12.03,27.78819483,5.891454027,47.36,10.37,43.05717854,21.04648388,8.473159418,24.34,15.15099027,21.54289638,57.6,4.53,10.63,22.58193857,19.26,16.74,10.9175,6.02,21.53,22.77594415,27.4196263,9.08,26.2,9.8425,8.43,21.22772906,3.866668635,13.7625,24.85030922,15.43724613,26.940069,13.04,24.95333333,7.148003274,24.77236144,30.97525111,27.12,53.02,27.51,11.41,23.72488788,20.395,20.48,37.76,7.299771152,20.24009174,26.03675957,2.75,14.73,15.02482929,8.667631743,32.54799267,20.66,31.66456258,18.37511148,18.82524851,17.99708018,17.6557381,23.00062166,10.30132039,19.23190271,19.52572307,5.58,45.21524015,44.85535515,23.81382992,4.613979646,8.723373946,21.56590804,20.03,76.5,18.09042845,31.15196881,29.98,20.54267388,16.26,27.68200882,17.94874833,31.79606574,28.95635178,6.48,8.9,13.6814237,15.07031973,38.3,32.76752458,11.36,11.60649299,17.8,3.757791603,18.3,6.682352941,28.45,30.75740556,25.36390163,10.85,18.46973388,37.02523567,16.34970275,19.47147303,29.68450913,26.89,28.11,18,25.14,28.925,32.44,15.86,48.37,19.74,22.19,18.60149988,23.75,8.561904762,12.45,17.59191205,26.42458623,17.74666667,10.76,24.08,41.13,21.93123404,12.25538733,14.76908945,11.42106748,24.75655905,17.36,64.9,21.98,10.11,22.42,37.58,20.20742248,27.07,21.76670542,32.5,45.88
14.38479365,10.55666667,30.4,23.64646853,38.69,29.49862434,34.42454285,37.52,15.16905474,40.1,12.84,11.98,27.54448236,5.918877397,47.91,10.2,42.56207221,19.15384369,8.487768313,23.82,15.06681811,21.5349411,58.12,4.53,10.27,22.74033583,19.22,16.91,10.74,6.06,21.58,22.64640549,28.2356866,8.8,26.38,8.775,8.22,21.08436303,3.765157048,13.8125,24.4504008,15.39015264,27.29160015,12.74,24.83333333,7.042462287,24.72538477,30.52374426,26.92,53.88,27.73,11.3,23.91434382,20.47,20.96,37.25,7.3480157,20.24009174,25.73335667,2.88,14.54,15.23231503,8.667631743,32.65899959,20.02,31.96126333,18.56867263,18.65261899,18.3895697,17.6557381,23.18385878,10.15253327,19.34934945,19.43924954,5.68,46.12761225,44.95714491,23.83361981,4.624900308,8.774358013,21.90452877,18.98,79.2,17.85033088,30.42697754,29.73,20.56579017,16.4,27.13190021,17.95999441,31.28401253,28.8917994,6.44,9.6,13.60395244,14.77252299,38.3,32.65679677,11.36,11.60649299,18.01,3.70500015,18.56,6.705882353,28.76,30.43104592,24.8810502,10.28,18.82670082,37.42628892,14.36357731,19.48841211,29.43884422,26.5,27.52,18.04,25.02,28.445,32.86,14.82,46.8,19.25,22.23,18.54247873,23.2,8.561904762,12.45,17.66913114,26.34823911,16.74,10.825,23.76,40.77,22.01526175,12.35265231,14.94907836,11.32110655,24.64493528,17.07,65.2,22.39,10.24,22.48,37.63,20.1818758,26.35,21.26764516,32.51,45.85
