Date,ACIW,ACLS,ADBE,ADI,ADP,ADSK,AGYS,AMD,ASGN,AZPN,BBSI,BHE,BLKB,CACI,CAMP,CDNS,CEVA,CHKP,CMTL,CPSI,CRM,CRUS,CSGS,CTSH,CVG,CW,DDD,DIOD,DMRC,DOV,DOX,EA,ETN,FORM,GHM,HHS,HSII,HSTM,INTC,IPG,ITW,IVAC,JBL,JKHY,JNPR,KAI,KELYA,KFRC,KFY,LECO,LPSN,LRCX,MAN,MCHP,MDRX,MGRC,MIND,MPWR,MRVL
2023-11-06,1453800,473600,2593400,2132900,1127100,1005500,181600,49270400,218300,203900,33700,264300,200500,116700,7517,1173000,162300,789500,176500,160781.0,3729700,866000,234800,2452900,2200.0,212900,1881000,452800,126500,859800,679200,1516500,1584200,1039500,37800,13500,97700,115000,23877200,2843300,1043600,50900,1288300,633000,2304900,72200,110100,75700,240700,240000,1172400,692900,173600,4998400,751500,82000,6600,522100,6334500
2023-11-07,583200,502100,3993600,2537400,1668400,910200,132300,50550200,318300,238200,30800,181300,163900,83000,7691,1173800,231700,629500,205700,139492.0,5467100,578100,247900,3091900,0.0,170400,1669500,280400,196500,865300,714800,1865600,1503600,760100,21800,18300,122800,89800,32052000,2444700,1093600,39900,729100,933800,2210700,91300,117900,76600,192600,264100,1529500,819200,286100,5131800,608300,70500,33100,360300,5323700
2023-11-08,1041600,399700,3079200,3452000,1389200,745300,160100,41880600,270100,209600,71800,136700,118600,99000,17648,1075900,244800,602300,274400,200383.0,3433500,545100,172200,3562800,0.0,93400,2992400,334200,110000,1017300,1322900,1963900,1508800,874600,31500,12100,96800,77700,33483400,2883600,1204200,44900,940900,1168100,1830400,122600,88200,82300,164800,318600,1450100,730400,317100,4393500,636500,71100,39400,371800,8417900
2023-11-09,3241800,702300,2336600,4211500,1513200,844800,142500,61146900,300100,235600,61500,166000,95500,112900,6813,1151000,169400,825700,233400,528009.0,4731400,491400,240500,3613400,1100.0,182100,1822600,982500,189500,838600,747900,2172500,2428900,482300,24800,20800,55700,78100,48955800,2453800,1121200,39600,1154300,640600,1664000,70600,189800,90800,232700,230600,2680600,1219600,209900,5678100,954500,78500,19400,553500,14767200
2023-11-10,21710900,741200,3062700,3671000,1429600,1013800,184200,75135900,205700,179400,29100,101000,247000,78500,8443,1754100,191400,741500,205900,305556.0,4112600,449500,196300,2665900,3400.0,138800,1581300,607800,106600,700600,886500,2492200,1632300,777300,48800,35400,123000,143700,38862500,2539700,1178300,57800,1079100,469000,1873900,43300,112700,64400,170400,242400,1233600,1373400,196400,6186500,740200,95600,15700,478300,11251900
2023-11-13,1002700,553600,2505100,3243700,1229200,1055700,106800,46741900,174600,184000,32600,118800,133500,64000,10209,1174600,330700,807100,107700,237838.0,3306600,545200,236900,1937100,2000.0,238300,1117000,546900,134700,762500,1308400,1333700,1421800,505700,34600,25200,51100,56900,24558300,2900400,747600,64500,1270200,528600,4209600,63000,370500,95200,159700,242700,1774100,815800,283900,3581900,485700,67200,23200,469200,6348900
2023-11-14,965400,711300,2884900,3448600,1297600,1155500,193200,61017400,308300,220500,70000,125800,231000,85000,17057,1684200,216700,1100000,227100,211552.0,4743800,416700,338900,2698900,900.0,279600,2174500,638300,165000,805700,1492000,2326300,1801200,601800,27900,12700,148800,118900,45457400,2919600,1021200,120800,1168600,410000,3646600,71400,408400,101700,255400,458600,2464500,955500,277500,6996500,977800,143300,8500,702400,12492700
2023-11-15,885700,452700,3088900,3293200,1553600,1031500,170600,59555600,324500,299600,37300,137900,229400,136800,27813,2123100,232000,832300,190300,213058.0,4800700,375500,217800,3046400,0.0,171900,4251000,707200,165700,1151700,1036100,1750400,2678000,719100,136700,20200,126400,170100,47392100,4357400,878900,92100,1401900,449900,3003100,154700,165900,91500,279700,374300,2188300,629500,210000,6602200,1500400,91000,30000,742000,8896000
2023-11-16,1284700,597300,2040400,3286900,1588400,1130400,171800,49661900,215500,261500,26500,88100,95800,91500,6913,1696700,109200,757000,98600,164360.0,3712300,338100,226700,3152500,100.0,169600,1975500,362900,103900,637200,930100,2054600,1633000,762700,52900,9200,128200,72200,86405700,3800400,792500,131800,1859600,456200,5607700,56000,141800,66600,175800,261700,1476600,1004700,183700,5371800,844300,53900,11200,585100,17783800
2023-11-17,1039300,825700,1968500,3279000,1664600,1131100,123500,38508900,368400,221000,31400,129000,462400,87300,12939,1013300,133700,587600,148900,214625.0,3634900,391700,301200,4257400,1200.0,128800,2391100,265700,190500,788900,735800,2717100,2036200,400000,42700,3500,123000,201500,49735000,2707800,1251700,71700,1099000,363500,4172000,215600,153300,106900,237600,227500,2287600,1026500,224700,4887900,869500,76100,17100,304300,6730500
2023-11-20,947600,790500,2393900,3811100,1403700,1522200,105800,43138700,465600,206000,32300,87700,83300,69200,8457,1297700,196100,729500,106200,140985.0,4599300,423000,119400,2404400,1200.0,301400,1724500,298000,144800,733800,687300,2312400,2142300,505300,49200,12700,109400,65000,44564900,3046400,942800,29200,1020100,474100,2237800,69700,115300,88100,231000,228400,1297300,1026400,166100,4030300,642600,83700,21900,354500,7259800
2023-11-21,690300,780500,1906200,4965900,1715600,2109800,178700,41064800,424900,142200,23500,90400,97800,66400,7826,972200,126100,718500,97600,254045.0,3852300,436400,118600,2375200,1900.0,116900,1316900,226100,98000,758700,608600,1391100,1568500,492000,81800,29500,67600,52500,37252100,1852900,1052600,27400,812600,426100,2204500,61600,159400,67600,181200,186000,1200400,870900,204300,3899600,1148600,74000,9000,394800,8927800
2023-11-22,549000,488100,2064400,2926300,1439200,4286500,52600,56862200,184100,141000,55000,49100,104500,59900,5004,826000,91700,444500,97300,221971.0,3893600,468300,136500,2432600,500.0,130100,919200,171100,51900,546400,599600,1153700,1470600,496900,74400,25800,52300,66100,31481200,1924400,931500,49100,1033900,393100,1964700,39100,74500,60800,98400,158500,653100,781900,173800,3110300,749100,88300,4500,288700,7266900
2023-11-24,262500,274000,942700,1127100,659800,912500,34200,19001000,118500,86800,34800,35400,56900,30900,10239,563700,104000,287300,78200,61139.0,1869100,220100,87300,1410700,0.0,38500,4572100,93500,31700,264900,370800,583900,526200,322100,33800,43500,19800,48200,13037100,1045300,284800,35200,389200,249300,918900,22200,45200,61300,68700,79200,510600,300600,120700,1608600,275800,28100,600,134800,3121700
2023-11-27,764200,386600,1854400,3520200,1551600,1441400,107000,32743000,273600,185800,48300,60200,84100,96100,5904,1085400,109400,526800,106800,160553.0,4885500,454800,211500,2769300,1000.0,131900,2699700,187600,82300,515800,516600,1254200,975200,430400,43700,9200,58600,69700,33339900,2138100,777800,49100,1334800,522100,2330400,64500,188300,180900,132500,228100,842200,681900,172400,3493700,1173800,108300,4600,195400,5724400
2023-11-28,595900,387000,2302900,2797900,1162300,1573200,217100,32047100,310300,158200,24700,137800,115700,72500,4843,985900,224300,759800,122400,188508.0,5535300,448500,312700,2607400,900.0,269800,1647400,215400,77900,1071400,668300,1404500,1886200,960000,31000,13200,85500,67000,24548900,2198900,971100,30400,1771000,453300,2965900,52000,207000,113400,247000,177700,1122800,905300,225400,3290000,894600,76500,1000,247800,7650000
2023-11-29,1655400,724300,2595600,2986600,1291200,2799400,220900,37876300,267700,169900,43700,142400,99200,124200,14400,1140400,221800,794500,92200,191438.0,12327400,406900,483200,3521700,300.0,303500,2231400,256100,151600,749700,668600,1304000,1432200,405700,42300,23600,111100,92300,38982000,3172400,698500,38300,9292500,500700,3952200,83500,247700,135600,214100,207100,944700,812500,333600,3629600,1091000,64500,3800,392400,7682500
2023-11-30,1277600,452300,3960300,4356200,4351800,3073700,423200,44494200,678700,818900,69200,136600,269200,101300,4061,1955300,213100,1621800,86600,553300.0,24425700,526300,294700,8254400,2600.0,212700,2268700,303600,264300,1080100,831800,2402100,2210100,522600,23100,9900,183300,204000,46263000,4610400,2014400,68000,3976000,2727300,7062500,113100,234800,189200,277500,235400,3090600,1292200,445300,7440400,1040400,113500,10500,489100,17162500
2023-12-01,1152600,454800,2490000,2332900,1647700,1976900,219000,37017600,349400,239800,48500,109100,212600,66200,14470,1679100,262600,675900,192000,354009.0,14530700,385700,348500,2672600,1300.0,297700,2897800,357300,115700,863600,773100,1931700,1605600,708400,43400,68500,82000,106800,43922500,3577700,774300,68200,2209000,486200,3641700,96200,196500,160400,293200,183600,1794500,691900,273400,3883200,1657700,75700,9200,359500,25366700
2023-12-04,597700,390500,2541500,3316000,2795100,1747000,137300,39854400,190600,233200,33900,108900,310300,138700,6878,2172500,315900,546100,186600,226070.0,11429200,339100,462800,2405100,1500.0,211200,2188800,302100,97900,726500,400700,2226900,1592400,483000,51500,53500,80200,87200,50417600,3282100,807200,46200,2919700,588200,3523500,117500,204200,134600,384100,223700,962200,903600,277000,4680700,920200,91500,4500,399700,13407500
2023-12-05,361500,456100,2577700,2620000,1665900,1386500,153500,39191600,262300,164100,29400,119800,421800,90300,12483,1449400,227000,469300,169400,356586.0,5771500,499500,462700,2832900,300.0,96100,1740300,211400,113800,680500,588500,1809200,1392600,303600,46700,19700,101700,79700,31859300,3403400,686600,73100,1588200,339800,2519400,75400,165000,97800,420500,190900,1262800,1220100,184500,3218800,747600,63200,5600,259500,9851100
2023-12-06,569600,399100,2080400,2763400,1676900,1463000,277500,60599000,210300,129600,38700,102300,263600,72300,10152,1757900,249200,609100,247000,238065.0,5374800,290400,221900,2288900,0.0,125900,2407900,149600,76400,565200,630500,2132000,1305400,499400,59000,19600,101900,102600,31992300,3490200,1040400,58400,1248600,981600,3415000,97300,198600,93100,729500,237000,1621400,634800,188700,4104800,782800,66500,10000,265700,8285800
2023-12-07,515200,500500,2605200,3717600,1758400,1330400,219500,118579100,211300,141500,36100,142100,297000,92200,14026,1406000,186800,550400,374900,175714.0,6568200,284200,225600,2749000,1200.0,147900,3281400,317000,112900,782100,736700,2056400,1397900,540000,58100,15100,68700,71400,29118700,5064700,582200,134500,1484900,496500,3504800,53700,174500,108400,618200,151400,1293900,900900,266200,5818600,798600,53100,8800,303300,9685800
2023-12-08,487500,1394800,2498800,2404200,1772400,1073600,97400,89273900,180700,155000,29600,84900,215400,76100,5904,1048600,229700,865400,2409000,144791.0,4604600,545400,395100,1765300,1000.0,119800,1621900,535100,130800,991000,581400,1531400,1909600,336500,41100,9300,67400,66600,42805900,2843200,1781200,29400,1833200,723800,3017300,50300,128700,127800,385100,685000,1364100,794100,175500,3837200,8742200,73600,5700,297800,7076600
2023-12-11,495900,930100,3270600,3499500,1981500,1487000,98400,98668300,160700,162200,38900,136300,208400,64100,11970,1840500,177600,659200,914700,322413.0,4766000,300300,221500,4844300,400.0,196500,1776600,264600,189100,535000,718900,1854800,1575200,475000,46400,23700,100600,81000,48288200,5234400,1115400,109300,1578100,667500,4687100,38100,175500,94300,402300,207200,875900,1584900,231600,5766000,4750500,66900,6500,427100,13871200
2023-12-12,584200,474100,2968900,2841100,1905100,1369300,159400,111677800,281700,164400,22200,120200,246400,88100,17983,1515200,128000,735300,704500,159405.0,5827600,294300,217400,2203000,0.0,232900,2238500,159700,84000,438400,596400,1552000,1258900,458000,42500,6500,151200,77000,31452200,3312100,982100,57700,1570200,382900,3047400,48400,193900,105700,288700,322600,673800,1201900,203200,3941600,2130900,105100,18600,339800,7184300
2023-12-13,653000,708300,6188500,3701800,1579800,2051500,156400,70651600,287500,152600,56300,161000,256700,71400,19678,1511900,147700,770300,1074900,178639.0,6567600,359600,329200,5279300,300.0,219800,2061500,230200,115200,740300,550500,2177600,1210300,598100,128700,6000,197200,290600,35216100,3493600,913000,148000,2750600,806300,4005900,67400,392500,189400,859600,369100,2740800,888900,495000,4861000,2236100,261700,35100,463100,12116200
2023-12-14,1033400,1181600,11315300,5610000,2361000,3303500,196100,76115200,445400,247300,33800,174400,294300,155800,23209,1854800,214900,1014800,913200,242407.0,6613200,410800,400600,6105000,400.0,284800,3104400,372200,152200,1380300,882100,2287900,2209000,607200,63000,9900,171300,125800,70620800,6359200,1019400,117600,6272700,586500,4379000,115100,374800,243600,561800,672300,2176800,1723400,430100,7914500,2584600,229000,46600,920400,16705500
2023-12-15,3214400,1247800,8663700,7057400,5260500,3179500,407200,70178600,740700,360600,64400,635400,638200,335300,22922,3716500,434900,1628300,1029100,349689.0,13736800,808300,1096900,9195800,100.0,387200,5415000,963500,163100,1374300,1813900,4548800,4369800,2715100,63300,32600,319800,416500,84553800,9528800,2269700,169600,27701800,1183000,8251800,95100,2236200,375700,1155900,757000,1994200,1781700,589600,10914900,6256200,257900,16600,857100,15501500
2023-12-18,628700,655500,5452000,3421000,1492600,1764800,115100,45199500,248000,179900,29500,375500,233800,97900,10291,1439600,166000,818400,592200,116144.0,7498500,284400,590100,6026600,200.0,101900,2156300,298200,107600,632300,649900,1892200,1523900,376900,31100,9300,129300,150500,27895700,3437700,639800,149600,2267900,444400,3731000,83700,218500,148200,336800,513900,1116300,884100,172000,4291800,1658700,161900,15800,320600,8117300
2023-12-19,652100,733800,4150700,1981800,1394000,1528600,139900,63739800,256600,170900,40300,156400,227500,133300,146965,1334100,209900,586100,292000,89980.0,4665500,350700,358200,5067800,0.0,103700,1615800,263300,88800,761700,682000,1930000,1012900,656600,49500,7500,124800,103300,35358800,1916600,831500,111300,1538200,552700,2178200,98200,165800,175800,464500,429200,1324700,890600,238900,3941500,1508000,144700,81400,293200,5956600
2023-12-20,917700,680900,2587300,3629500,1654400,1353500,135200,54671700,254800,144500,38600,176500,220200,125000,184343,1100400,195600,638200,258000,103694.0,4510500,273400,257600,3271500,400.0,259200,1714200,515800,160500,722000,590500,1751500,1435100,350800,34100,5900,123900,103300,38159100,2420200,955900,118500,1643900,650000,2555800,65300,225700,118100,512900,247900,1320300,1140900,209100,5762500,2251300,199200,12600,584600,11758100
2023-12-21,395800,495200,3192800,2636800,1744800,1024300,113000,47179400,156100,126700,29200,106600,152800,97600,45561,852900,93800,780800,222600,76802.0,5160700,182900,139500,3214900,200.0,221700,1700900,311000,116300,442100,496600,1604300,1054500,300200,20900,9700,195000,139200,28320500,2605200,855600,94000,1356400,370900,2184900,53500,102700,134900,306000,135400,1019400,934900,193400,5001900,1378400,183400,6200,799500,8210500
2023-12-22,441000,407000,1659800,1754600,1231900,719400,66900,35370400,185700,126900,27700,94700,105900,90800,27870,1845900,74800,411600,501100,82298.0,3109900,173100,132300,1972300,100.0,109000,1541000,221000,80700,443500,394700,1192300,743100,340200,63600,9800,73900,79100,30053700,2173500,496900,46600,879800,487200,1852200,52200,99600,104900,188000,128300,889300,524500,167100,2388000,1311300,75800,5500,484500,3676500
2023-12-26,313100,343400,1595100,1606900,1028900,595000,78200,47157400,283000,77100,32200,132600,68900,156200,19074,872400,108400,379600,293800,123013.0,3218800,181900,178700,1801800,563.7664233576643,207500,2207800,151500,96600,452600,336100,1028000,683900,282400,54100,20700,67100,73300,60287400,1501600,924500,40700,834100,384100,1098900,70400,85100,86400,333200,159800,1251000,694100,146000,2417800,924700,64000,11900,462900,4670300
2023-12-27,474300,492300,1394900,1646100,925600,771900,59700,49033400,140300,84000,22000,218800,90500,60500,22983,858300,105100,420700,277200,225611.0,3387000,154400,106700,2189400,600.0,47500,1452100,206600,77700,441200,390800,1002200,938400,221200,44000,13600,111000,61100,52148000,2005800,626200,89300,856700,383500,1736400,52700,113700,93300,362500,131600,1349200,762300,213200,3411300,1122000,116900,15000,522100,4737100
2023-12-28,337100,299000,1702600,2215500,1141000,537200,108000,63800700,151500,75900,26000,115600,98900,61800,31022,900300,79000,332200,347700,226000.0,2958700,179800,124900,1440300,0.0,80400,1313500,314700,108800,529500,436800,720400,773300,253200,25100,23000,57000,61500,27705200,1838800,764900,27500,844600,272700,1646100,42900,94800,66900,230200,128500,1249000,600700,166900,2375300,851700,77600,5500,251800,4109200
2023-12-29,586800,604400,1893900,1542400,1020200,721400,121800,62028200,298600,108700,20500,170100,155700,114100,28352,818600,85200,356400,255200,114411.0,3705500,277800,156100,1725300,200.0,148100,1450600,382900,93300,623900,301200,1087700,949000,309200,76000,15400,87200,78800,29266500,2954400,634200,33900,1633600,267100,2717700,45600,123000,135500,309100,178400,1377900,519100,305600,2488500,1058200,135400,5800,276900,4777400
