Date,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,WMB,BKR,OXY,HES,HAL,KMI,MRO,PXD,APA,DVN,FANG,FTI,HFC,NOV,COG,MUR,NBLX,OKE,HP,NBR,PDCE,MTDR,RIG,SWN,AR,CHK,CNX,CRK,CDEV,SM,RRC,QEP,GPOR,CLR,WLL,OAS,LPI,CPE,SBOW,REI,TPL,OVV,WES,PAA,PSXP,DCP,HESM,ENLC,ETRN,AM
5/13/2022,25798400,9229900,6549900,9798900,3881600,5834900,3329000,3800700,7885400,9974900,35184900,2148400,10121800,19950300,23244700,2361000,8755200,13287700,2781600,5998000,,2922400,,1595200,,2148900,1322000,169800,,1820800,20181500,25444600,7122700,2076500,2510000,3513500,,2076000,4729200,,447300,,,,,1335700,199400,2665400,19800,6409300,1686700,4881100,,,348200,2307100,3203100,3118300
5/16/2022,26101200,13296300,7990600,10181600,3560100,5703500,4561900,4599100,6573500,8788800,38650700,2200400,12427800,19095300,20893000,1885400,9127800,12633200,3959200,5922500,,2493100,,1242300,,1935900,1474900,233700,,1430000,22665400,19234400,7037300,2027200,2325900,3134900,,1363900,2754800,,202300,,,,,1337600,328800,1880200,18200,5956800,1149300,3765400,,,309800,1391500,2968700,2478000
5/17/2022,23120700,12827600,6577500,9936900,3496800,5576300,3747200,5185000,6236800,9523700,28834800,1758000,12765400,18226400,17783200,2053100,6472200,10782300,2993400,5318200,,2836100,,1380500,,2398700,997500,110500,,1203000,23344700,30992600,9057800,1886100,2512600,3694000,,1776200,3417200,,488200,,,,,1244900,222800,2357500,19600,5135500,1088200,3294600,,,863700,1160000,2848700,2130100
5/18/2022,25451200,13107500,8957000,9734900,4340700,6277700,4002600,5436900,7358600,7188600,28649800,1983100,9556300,14126700,18139900,2492800,8696400,13801800,3284800,4726100,,2711300,,1565700,,2552300,1167700,177800,,1486400,19259400,27323800,12952800,1851000,2752200,3876900,,2413500,3071900,,165900,,,,,1364300,381900,1903900,23500,3610200,1145000,4552800,,,432200,2476200,3086500,3307300
5/19/2022,24387400,10958700,6784100,12123900,4586600,7399700,4660600,5401700,7484200,7785600,27147600,1854100,8485600,16000100,15499900,3159500,7227400,10460700,2942600,6504500,,3880800,,1403000,,2294800,1081600,125700,,1205600,19419300,23763900,8987100,1749600,8512500,2880000,,2734200,4423100,,133900,,,,,1210800,189300,2060000,26700,5078600,705500,4367200,,,586800,2210400,3213400,4251900
5/20/2022,28795000,9615000,6717700,9870700,3559800,5892900,3838800,5095700,7984400,9027700,23803400,1732300,9703100,17046200,19141200,1664500,8298500,12971600,3060100,11861900,,2237600,,1446800,,2212300,1054100,113200,,1247400,13545900,28729900,7776600,2546500,2151700,3102700,,2626200,3269900,,164800,,,,,849200,207200,2772900,13700,4153900,1146800,2788800,,,299300,1230000,2589500,3449400
5/23/2022,27239300,10216400,8646900,13288000,3344300,5440200,4220300,5266200,8473900,9358500,24517300,2045100,9574200,12595000,17317900,1815900,8510500,9610300,3308000,7181100,,2352100,,1519900,,2407700,773000,144900,,1341100,17225900,30819800,12472100,2232400,3124900,3108600,,2546700,6367800,,160000,,,,,1876700,304200,2271600,16500,2849400,1255700,5671200,,,412100,1560400,2925200,2623300
5/24/2022,24293300,9782700,6859100,11259800,3127200,3941300,3076300,3677600,7783700,7961500,19892900,1946800,7852200,15348700,13383500,1849300,7953400,7960600,2542900,4699700,,2523000,,1161300,,2199900,1234700,139700,,1466900,16105400,30346100,11218400,2272300,3200600,2705600,,1613000,6351800,,130600,,,,,1268400,170600,1909500,17100,4225200,1234600,3183100,,,431500,2232000,2597000,3943500
5/25/2022,29947800,10174500,6707000,17205000,3879700,5486200,3422100,5677200,7096200,9187800,18245000,1768700,8889900,20050900,19351500,1755100,7895100,8740500,3404000,5009900,,2046600,,1773700,,3153200,1354800,119900,,1116900,13629700,51011400,9090600,2695200,4036800,4792000,,3120800,9958000,,171000,,,,,1128700,339100,1859800,22200,3712600,1007000,4201600,,,402400,1551400,2864300,3086600
5/26/2022,24314800,11213900,6159000,16282900,3384200,4520600,3262700,4887400,6360100,6687000,22548600,1696300,10446700,13017900,24211700,2693300,9517700,12960200,3329200,8525300,,2662900,,2006000,,1820900,985300,137400,,1835100,18934300,48047600,9237900,2140700,4178700,4356900,,2992100,8215900,,248500,,,,,1356200,346400,3772500,19600,4760300,1833400,4059700,,,493400,2144400,1845700,3795900
5/27/2022,25588800,10512300,6788700,13950700,2941000,5987400,3621300,4518900,6783600,7577800,20843900,1806800,9138800,14677300,20068100,2522400,9157000,9335500,3007600,7728700,,2178600,,2342200,,1752700,677900,149400,,1975800,10758300,33228800,6300200,1485200,2810200,2913500,,2638100,4596200,,119900,,,,,1736700,343100,3602500,23000,3897600,1742300,3616600,,,396300,2186500,2412500,2479300
5/31/2022,44888100,20547600,17278500,28706600,7746300,11267100,5541800,6325300,18874900,21917500,41019500,4275600,30406800,42883200,78224400,4314900,37978500,22040700,5259000,7787200,,4544300,,2764300,,5397500,1160700,279800,,2212000,20838900,45235200,9234100,2659600,3827400,4037800,,5397500,5210100,,162700,,,,,3101700,807500,3026600,46300,8157400,1456400,6184200,,,1073300,3742400,3227100,4416300
6/1/2022,25815400,8824100,7246600,15207500,4390300,5366600,4086100,3974000,7744500,8349800,28856900,3282100,10391100,13331900,23025700,2392400,9252600,9911800,3194600,7195600,,3475100,,1778900,,2558000,1334700,261800,,1360300,13705200,41793900,5892400,1949600,3917500,3706400,,2332800,6222900,,181100,,,,,3092300,321400,3371200,24800,4304900,920300,6110400,,,517000,3714100,3784700,3790700
6/2/2022,19089100,7441900,5042700,8155100,2619700,5154200,3031400,4476100,6264500,7678600,23447600,1618600,9015800,9554500,17038700,2215400,6671300,7514300,2084900,9985400,,2714900,,1257700,,1715100,1066300,202700,,1474900,14792900,48928900,6245100,1598100,5943400,2592700,,2138400,2960000,,244800,,,,,7175200,166400,2168600,29000,5236000,750800,3144700,,,335200,2357000,3206000,2932400
6/3/2022,21038200,8435300,5387100,8854400,2665200,5665400,2940200,4860400,4672100,5939500,23397800,1245400,6737600,8446800,13736900,2085200,5009400,7106800,1787700,9753800,,3734500,,1728000,,1539900,833200,97900,,1287500,12356000,38110900,4445100,1229700,2776200,2693200,,2119800,2692000,,182900,,,,,2648400,261300,1745200,23900,3565300,769300,5791500,,,327900,1363700,3228700,2611400
6/6/2022,20682100,6734200,5608400,6697000,3225000,7557300,3046000,4451200,4837600,6681900,25654100,1422800,7125900,10090000,16746900,2118700,5524300,7709800,1561900,8942200,,2862800,,1689600,,1525600,1406000,166900,,1236900,10124800,41291700,6210000,1561500,3411600,2584100,,2862800,4122100,,223800,,,,,2133800,456900,1979200,22100,4011700,691200,3504900,,,251200,1174800,2627900,2037200
6/7/2022,37810200,9668300,8559000,14735800,3354500,7723900,3477600,5637700,8248200,6771800,25630500,1645800,8768800,12150700,12018500,2523000,10390900,10469500,2588100,8602200,,2758900,,1706900,,2094000,962300,173600,,1499700,45959000,46115000,6090000,2088500,3920800,2566300,,2165400,4451700,,184100,,,,,2905700,513800,2987900,34600,4637700,776100,4025300,,,290300,3348700,3710600,2998700
6/8/2022,31613200,8715200,7010900,15101200,3494800,6385400,3611100,5828200,8499100,7251700,29262700,1605700,10255100,10338900,12184400,1827600,7689200,9974100,2131500,10300900,,3313100,,1372100,,1976400,882300,237700,,1598800,33413200,45266900,7943300,1868300,2653600,2918700,,2372600,4599500,,126100,,,,,2118000,404500,1732300,28000,4049500,693400,3827500,,,277900,1444100,2986800,2436800
6/9/2022,26607000,9764600,6643000,11473800,3006300,6594400,2946100,4330800,7553400,8662800,25112700,1295100,9186400,14030600,15471200,1766400,6461800,13712200,2012400,4956300,,1745100,,1582700,,1747700,1087600,109800,,1072700,14102800,39100100,6391300,1700900,2386800,3630000,,1640800,3817100,,108600,,,,,2044000,383000,2628200,22100,5877400,842800,2885300,,,386700,1618400,2552000,1648200
6/10/2022,30950500,9529700,7298800,11294000,5527700,7420300,3015000,4770800,9886600,9472000,27407900,3044800,9898100,16190400,16596400,2872000,6434300,14759700,2074600,8915700,,4072400,,1200600,,2587700,981200,210700,,1644000,25369100,37449600,6668000,1416300,2056600,2188000,,1388200,3669200,,130000,,,,,1909700,258300,1943100,31700,2397900,1426000,3625600,,,709200,2422900,2519800,2108300
6/13/2022,33421000,14614900,9516900,12470100,5685400,8749100,4227500,6435900,9711100,13025700,34448400,2642400,12311100,17236500,21767400,3497300,9843000,15218700,3571800,13235800,,4682600,,1972000,,3858800,1514600,173700,,1656800,25646600,39849400,7084500,1965700,3160100,3811100,,2188800,4388400,,246200,,,,,2148100,424100,3235900,37000,4286200,2032200,6375900,,,959100,3990300,4090800,3061500
6/14/2022,31264000,10269300,7737700,13488800,4036500,8432800,4522800,5183500,11928900,9909100,31328400,2699200,10376300,17069300,23432500,2997500,7751900,11041500,2928600,10188100,,4245900,,2019300,,2810400,1086900,132200,,1484900,16818000,51700900,16997500,3469200,5372500,4465100,,2037000,7778700,,255200,,,,,2242500,373500,1258200,29800,5475500,2075600,5429200,,,804700,3430400,3615300,3656700
6/15/2022,29620800,11565300,7681400,15091800,3821200,13175800,4747200,8490700,10122600,13069200,29608900,2910400,12875000,18043600,23441000,3480300,7478000,11457200,3256400,6306500,,4015800,,2082100,,3090600,1550900,144300,,1322000,20841000,36173200,8625800,2267000,3689300,3730300,,2247100,4869800,,197800,,,,,2171800,257000,1338400,21500,3889100,2114600,5846700,,,899200,3750000,7972500,4306100
6/16/2022,35696700,18125900,11848400,21591700,5865600,14308200,6847800,10800600,11099000,14673200,40604300,3482500,19974800,23048600,29757000,5425700,9135100,17448400,4887500,14118900,,5463200,,3170900,,4979100,1646500,229900,,1861100,32680000,42900200,9981500,2482500,4652600,4264800,,2888200,5042300,,341800,,,,,3007400,305300,2332300,34500,4818000,2269200,11213800,,,1236800,5114200,6033400,7392100
6/17/2022,64610200,35575100,24455100,32283000,13623200,26759300,14918000,15530900,21633500,28201900,51530800,7278100,21819800,44410500,57901200,9491300,16283100,32304400,9385900,17743800,,8883400,,3982800,,8283500,3466900,656600,,4289200,40187100,72002100,17147600,4944300,8171300,6675300,,4620900,9192700,,775100,,,,,3664700,640400,4079700,65300,7737300,4399800,13694300,,,5747300,4753600,6171700,7621900
6/21/2022,35951500,13772000,10454900,18172900,4369000,11309200,5764900,8833500,10693400,10414000,31096600,3282200,14023000,19216500,28692600,4030800,9495000,14929500,4853800,11529500,,2939200,,2393000,,3820300,1377600,243500,,1430500,19611800,36288400,8999200,2634200,4368600,3610500,,2436600,5322000,,275500,,,,,2038000,421700,2502800,32400,6168000,1463500,6163300,,,847300,3045800,5188200,3653100
6/22/2022,29727200,13735800,11284200,17335000,4686300,9818400,5178900,8293700,10968200,11023900,37726100,3762900,15917000,18468700,29323400,4698700,9695000,13909100,4888000,9405400,,5098000,,3284500,,3740800,1207800,199200,,1611800,19747300,42996800,7212800,2686100,4486100,4340200,,2571800,4678200,,370200,,,,,2755900,812600,3583800,27100,5845800,1542500,7613300,,,983500,2521600,4591300,6758200
6/23/2022,35757200,15713700,13554900,28165700,6254000,9130000,6160600,10350200,10532300,11185300,36861500,2428000,14893300,17548700,27533100,4211700,9729200,18060800,4647300,16343000,,10114200,,2935100,,3352200,1471800,252300,,2096000,23402700,48471900,12320700,4052000,4516500,5266000,,3010200,6868600,,355900,,,,,3164300,1008300,4380500,39600,8273800,1882700,5991400,,,633000,3863000,3589800,7087700
6/24/2022,26639000,11108300,12282400,22910700,11648700,20112500,5269800,15070000,14787800,18456700,45335600,6554600,22959700,17932100,33964100,7106500,9966400,34714100,8195200,11784700,,6431300,,3950600,,4258300,4276900,556600,,3496700,19542200,151737600,41902200,15768300,5850600,6954800,,8356800,35465200,,1859700,,,,,2965600,1810200,11818900,58800,39663200,1485100,5561100,,,466800,2689700,8727800,6328200
6/27/2022,25478700,9242400,8986100,29428500,4957800,5225400,3796200,8892300,13659000,6675400,26793500,3141100,11575700,14792800,18754600,2336400,11187100,17746100,3281100,8676100,,3234700,,1683800,,3580600,1751600,185700,,2101500,13336200,54790400,8494500,3779400,3734100,4207200,,3178800,6546300,,397300,,,,,2199000,657800,3368700,19500,6077800,1303500,5464500,,,385400,3035100,4399600,3085300
6/28/2022,33096900,9183300,8903000,13896200,4811000,5305600,3791400,8607800,10088800,6503700,39095200,3542700,11890300,14883700,23942700,2781900,9116600,18542000,3428400,9329000,,6680300,,1907000,,3288000,1327900,153000,,1566500,19863700,47834500,6767200,2818800,4045500,3713900,,2461700,4358300,,266800,,,,,1859100,474200,2598200,34800,6413400,1475400,5836500,,,452900,2291600,3746300,3773600
6/29/2022,25400900,9082900,7990100,12475300,4806400,5066300,4246300,5579200,8584800,8727700,31710700,2686500,9285300,12988700,18997800,1930000,8867700,12722000,3422600,13023700,,3473400,,2406700,,2572300,922000,107700,,1458000,11143000,66227200,6381700,1914700,3210700,3800300,,1898600,3396900,,220600,,,,,1808800,441100,2867900,23200,5022000,1449000,5522700,,,405400,2117400,3106600,2756800
6/30/2022,39948100,10685000,12748900,15332400,5585800,6762600,4829100,6085100,10472700,8592500,27244400,2810200,10977100,19907800,18265500,2186800,8202300,11855000,2875400,12584700,,3203600,,2689700,,3841700,1151100,209600,,1495700,15527800,63826300,11383400,2436000,4291200,5185800,,2105400,5774300,,296000,,,,,1941800,412100,3039100,23100,4995000,1649000,4588000,,,440900,2869700,3035700,7868000
7/1/2022,26327900,7684600,6005000,10823800,2781600,5971900,4093300,4355400,7945000,5441400,28036800,1496000,8517500,15468400,14030700,2461100,5861200,9604300,2392300,7789900,,2561600,,2285000,,3130800,1101400,186800,,1358800,20625700,40709500,9526300,1197300,2579100,5943600,,1753800,4095500,,211100,,,,,1967400,437600,2714000,22800,4916500,717500,4615700,,,238900,2945000,2920800,5097100
7/5/2022,34591100,11513100,13483600,17642100,5660500,7247300,5205700,5314100,12064200,10379000,39977000,2824900,17819200,19376300,23551200,3621000,8289400,14834300,4823400,14440900,,4485900,,2221800,,3492400,1838600,269300,,1885900,22063200,286592500,11125900,2875400,4048500,5187700,,2413400,5131900,,303200,,,,,2735700,619400,5296200,39700,7420900,1226000,6823800,,,472800,2532500,3766300,5822400
7/6/2022,33375700,12421200,12130900,13030900,6749800,8348500,4624400,5496200,9154800,8647100,30682700,3902100,14351300,19278400,21997900,4111100,9824300,16175300,4696800,16265100,,4581900,,1855300,,4450000,1322600,215700,,2019700,17754100,57666800,10130900,3079000,4781200,4436200,,3656600,8644800,,257600,,,,,2997700,1088100,3518100,38600,10471200,1299300,4968700,,,600700,2016200,3180000,7345700
7/7/2022,23817400,12741800,8072400,10077500,4605300,6299900,3711300,4351400,9804700,6656400,25249700,1937100,9223500,15654400,16075400,2375200,8409400,12692900,3716200,8282700,,4106400,,1968700,,2539800,641600,181100,,1133700,12767700,47565600,8603200,2027700,3194800,3720100,,2602600,4684400,,166800,,,,,2136500,1471700,2311300,29500,5877200,1556100,4009500,,,438300,2606700,2177900,3736600
7/8/2022,17673800,7915500,5615500,11027700,2494000,3825500,2219400,3675200,5643600,5640500,25463700,1307400,6284000,13124200,11334600,1831500,7607300,10976700,2328100,5727700,,3778400,,1397400,,2253600,769000,148400,,1165900,13568800,25523300,6471500,1166100,2787000,2745400,,2344000,3410300,,184800,,,,,1757600,1201900,1281800,14800,3576000,874400,5604400,,,306700,1437100,3306900,3295400
7/11/2022,15603800,7056800,4685700,8918700,3406400,4046500,2444000,2940100,9980000,5347700,17894700,1493500,7612600,12612900,12205500,1549700,5910100,8938200,1796900,4473800,,2602900,,1361200,,2911900,548300,121200,,1365000,16990700,37154300,6432600,1205600,2504500,3555000,,1569500,5002900,,103700,,,,,1429500,959900,1670400,16500,2569800,1038000,4042100,,,266300,1793100,2373400,3304300
7/12/2022,21013000,8653900,5573100,10281400,3873600,4458200,2565200,3152500,7154100,7188400,25927800,1967500,10269900,12813300,15026000,1830700,11259600,9733000,2649200,5585100,,5219300,,1625000,,2159300,1229000,159600,,1133300,26392600,24881300,4723500,1792600,2764000,2881500,,2332900,4089200,,102900,,,,,1662600,551100,1489100,35100,3772700,1606100,2934900,,,291400,2186800,3857300,4032500
7/13/2022,19928600,9414600,5535300,9137200,3719700,4485900,3591300,3118800,5732000,8540600,19295500,1751200,8662100,10917700,15331700,1597600,8134600,8522700,1872500,3661900,,3556300,,1230600,,1857500,923600,164500,,1184100,21573900,35896700,8530300,1916300,2880200,3339000,,1788800,4226600,,76300,,,,,1324600,638800,1433900,25800,2992700,1625400,3013700,,,213300,1578400,3599000,3057500
7/14/2022,26343000,10150200,8890200,14827800,5584500,4935700,4199000,5118100,7761100,6392000,24478800,2224100,11050500,15673500,18931200,2400500,9817700,10458500,3025100,5259700,,6207900,,1322600,,3525100,1084400,205300,,1173300,35748500,33832900,8462100,2460500,3692000,2708700,,1609700,2822600,,87600,,,,,1593100,367900,1446400,33000,5435300,1333500,4114000,,,281500,2656900,3763700,3049700
7/15/2022,17243700,7051900,5899000,10672600,3799200,4706300,2792200,2791900,5499300,7010400,18944500,1368600,10278700,10042700,11747000,1792600,6938400,8048500,1941300,5954200,,5949200,,1613900,,1963400,703100,161300,,1354000,27165500,26952400,6117700,1539000,3611000,2702200,,1620300,2326100,,88200,,,,,1849600,291400,1232600,26900,2598300,808200,2403300,,,395600,2085800,3513800,3053900
7/18/2022,19395800,7943900,7057600,11493100,3301700,4032200,2709600,3145000,6074000,6237500,20112500,2235900,12646600,9692100,15852000,2066800,6085600,11090500,2007800,4483700,,3834000,,1469800,,2211400,1158200,197300,,1269900,22495200,29225800,7603800,1695600,3085400,4632700,,1317100,3220300,,165100,,,,,1523700,483200,2215700,27200,3193700,763100,3490800,,,230100,2788100,2891700,4147800
7/19/2022,18248900,9152100,6674800,10867200,3920900,4302600,2767400,2933300,5582400,8769100,21616400,1697100,16731900,12958500,13652000,2596800,8108800,10525600,1652800,5246100,,2796300,,1458800,,2111200,672300,168700,,884500,20242500,30523300,5144800,1690300,2101200,3034500,,1495600,3659300,,73400,,,,,1616500,334900,2483200,23800,3065100,703900,3777400,,,188900,2236900,2487500,3993100
